id_ticket,categoria,subcategoria,inicio_falla,cierre_falla,tiempo_total,tg_region,direccion,abierto_por,fecha_asignacion,equipo_asignado,grupo_asignado,agente_asignado,descripcion,tipo_de_problema,tipo_de_producto,inicio_afectacion,fin_afectacion,desc_falla,severidad,tg_cantidad_dslam,tg_severidad,grupo_que_resolvio,cerrado_por,codigo_de_resolucion,res_anal_code,estatus_del_ticket,tiempo_de_cierre,resolucion,tg_cant_clientes_afectados,tg_cantidad_celdas,tipo,falla_de_fibra_óptica,reparación_principal_fo,reparación_específica_fo
F5702857,TRANSMISION,DWDM,2024-09-04 05:36:53,2024-10-19 04:06:43,1078.5,METROPOLITANA,AGUILAR_BATRES,bernie.cubur,2024-09-05 11:51:37,FRONT OFFICE,DESCONOCIDO,diego.quiroa,CERRO ALUX_AGUILAR BATRES || ZTE DWDM XT || HAY ATENUACIÓN,DEGRADACION DE  SERVICIO,FIBRA ATENUADA,04/09/2024 05:36:50,2024-10-19 03:31:35,CERRO ALUX_AGUILAR BATRES || ZTE DWDM XT || HAY ATENUACIÓN,Critica,0,Falla sin Afectación,FRONT OFFICE,alexanderf.lopez,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,2024-10-19,"SE COMUNICA JOSE LUIS HERNANDEZ,  SE INSTALA TRAMO DE 100 METROS DE CABLE DE FO DE 24 FIBRAS, SE REALIZARON 48 FUSIONES EN TOTAL ADICIONAL SE CERTIFICA DOS FIBRAS CON RUTA A SAN CRISTOBAL CERRO ALUX L",0,1.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5702898,DATOS,SWITCH,2024-09-04 06:30:53,2024-09-04 15:00:35,8.5,CENTRAL,EL JOCOTILLO CELDA,tmipuser,2024-09-04 06:44:53,FRONT OFFICE,DESCONOCIDO,mynor.adqui,Guatemala || OORAGTEJN1W1A02AC4F8M2 || =InterfaceDown || GigabitEthernet0/0/22 || down ||  ||  || EL JOCOTILLO CELDA || 10.87.2.50,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,04/09/2024 06:15:20,2024-09-04 14:11:24,"Guatemala || OORAGTEJN1W1A02AC4F8M2 || =InterfaceDown || GigabitEthernet0/0/22 || down ||  ||  || EL JOCOTILLO CELDA || 10.87.2.50

NNI_L2T_SW_L2A_10.87.2.150_Gi0/2/4_E_FO_HUAW_1G, omkState down
           ::::RAW DATA::::
            omkId = 66d84fb3b4235919c2467adf
            omkTime = 1725452120",Critica,0,2,FRONT OFFICE,joser.marroquin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-04,"COMENTARIO GENERAL DE CIERRE: SE ENCONTRARON 2 DAÑOS POR ROEDOR EN PUNTOS DIFERENTES, SE JALO RESERVA EN AMBOS DE 2 POSTES Y SE REALIZARON 2 EMPALMES DE 12 FUSIONES, SE UTILIZÓ UNA MANGUITA PEQUEÑA 24",1,0.0,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5704200,MOVIL,BTS,2024-09-04 18:13:09,2024-09-05 00:23:46,6.18,ORIENTE,WG3448_EL_MAGUEY,tmipuser,2024-09-04 19:53:41,FRONT OFFICE,DESCONOCIDO,thomas.peliz,"RADIOBASE_HUAWEI .""WG3448_EL_MAGUEY_ID_WG3448""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,04/09/2024 17:55:46,2024-09-04 23:47:05,"ManagedObject: RADIOBASE_HUAWEI .""WG3448_EL_MAGUEY_ID_WG3448""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV4R,  ---SITIO FUERA POR TRANSMISION WG3448 CRITICIDAD CRITICO_VIP",Critica,0,2,FRONT OFFICE,josea.corado,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-09-05,"PERSONAL DE FIBRA OPTICA INDICA VIA WHATSAPP  SE ENCONTRARON 2 DAÑOS POR ROEDOR A 188 MTS. DE LA CENTRAL DE ZACAPA, SE INSTALO 80 MTS CABLE DE 24 FIBRAS, 24 SMU Y MIFA FOSC 450. APOYO EN EL LUGAR FRAN",0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5704812,DATOS,ROUTER,2024-09-05 06:24:50,2024-09-05 12:54:31,6.49,CENTRAL,LAS CABEZAS ORATORIO CELDA,tmipuser,2024-09-05 08:08:30,FRONT OFFICE,DESCONOCIDO,diego.quiroa,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: OORAGTCON1W1A01A29ENM1 | Puerto: GigabitEthernet0/2/4 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,05/09/2024 06:05:27,2024-09-05 12:54:26,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: OORAGTCON1W1A01A29ENM1 | Puerto: GigabitEthernet0/2/4 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.2.150
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",Critica,0,2,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-09-05,"COMENTARIO GENERAL DE CIERRE: SE ENCONTRÓ DAÑADO CAUSADO POR ROEDOR, SE JALO RESERVA Y SE REHIZO EMPALME EN MUFA EXISTENTE, SE UTILIZARON 12 TERMOS DE 60 MM ,TRABAJO EN EL LUGAR POR PARTE DE FO ESDRAS",1,0.0,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5704851,DATOS,ROUTER,2024-09-05 06:49:05,2024-09-05 16:50:00,10.02,ORIENTE,LOS AMATES UR,tmipuser,2024-09-05 07:18:28,FRONT OFFICE,DESCONOCIDO,diego.quiroa,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: IAMAGTAMN1D1B01A16ENM2 | Puerto: GigabitEthernet0/2/14 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,05/09/2024 06:32:36,2024-09-05 15:38:12,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: IAMAGTAMN1D1B01A16ENM2 | Puerto: GigabitEthernet0/2/14 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.72.11.245
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemon",Critica,0,2,FRONT OFFICE,sergior.portillo,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-09-05,"JOSE ANTONIO SAZO INDICA QUE SE ENCONTRO CABLE MACHETEADO SE REACE UN ENPALME 12 FUSIONES MUFA RECICLADA VALIDA KEVIN GUERRA DE BO IP, ULTIMA MILLA, LATITUD 15.2470357 LONGITUD -89.049264 CODIGO DE 3",1,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5705048,TRANSMISION,DWDM,2024-09-05 09:06:00,2024-09-05 17:13:41,8.13,ORIENTE,RIO HONDO UR,tmipuser,2024-09-05 09:14:58,FRONT OFFICE,DESCONOCIDO,diego.quiroa,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Rio Hondo | Puerto: 0-Zacapa - Los Amates-4-11AST2-2(RM2/TM2 Dir Los Amates)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.2 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: ZRHOGTRH,CAIDA TOTAL,DWDM SIN PROTECCION,05/09/2024 09:02:23,2024-09-05 15:44:55,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Rio Hondo | Puerto: 0-Zacapa - Los Amates-4-11AST2-2(RM2/TM2 Dir Los Amates)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.2 Causa Probable: OSC_LOS is declared if the input power is lower than,Critica,0,2,FRONT OFFICE,joser.marroquin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-05,"DANY ANDRINO INDICA QUE SE ENCONTRO CORTE DE FO A 44.5 KILOMETROS EN DIRECCION DE RIO HONDO EN DIRECCION A AMATES PROVOCADO POR CAIDA DE ARBOL Y SE CORRE RESERVA 100 MTS, SE INSTALA UNA MUFA CON 24 FU",0,1.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5705915,DATOS,ROUTER,2024-09-05 14:38:32,2024-09-05 21:45:02,7.11,OCCIDENTE,SAN PEDRO JOCOPILAS CELDA,tmipuser,2024-09-05 14:47:53,FRONT OFFICE,DESCONOCIDO,jonatan.escobar,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: KSPJGTPJN1D1A01A22ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,05/09/2024 14:23:33,2024-09-05 21:45:01,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: KSPJGTPJN1D1A01A22ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.178.80.9
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",Critica,0,2,FRONT OFFICE,bernie.cubur,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-05,FALLAS NO.: F5705915 TAREA DE FO 5705915 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: QUICHE - SAN PEDRO JOCOPILAS LATITUD DE CORTE DE F. O: 15.085397 LONGITUD DE CORTE DE F.O: -91.152100 REPARACIÓN PRINCI,0,17.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5706068,DATOS,ROUTER,2024-09-05 15:50:48,2024-09-06 11:23:43,19.55,ORIENTE,PUERTO BARRIOS UR,tmipuser,2024-09-05 18:26:54,GT - F.O MOVIL,DESCONOCIDO,jonatan.escobar,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: IPBAGTPBN1D1A10A25EIM1 | Puerto: GigabitEthernet2/1/7 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,05/09/2024 15:37:53,2024-09-06 11:23:39,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: IPBAGTPBN1D1A10A25EIM1 | Puerto: GigabitEthernet2/1/7 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.67
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemo",Critica,0,2,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-06,"INFORMA JOSE SAZO Y VICTOR MONROY QUE SE CIERRESE ENCONTRO CABLEA MACHETIADO POR PODA DE ARBOL, SE CORRIO RESERVA DE  30 MTS A UNA DISTANCIA DE 200 MTS Y SE INSTALA UNA MUFA NEVA, 48 FUSIONES",1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5706689,MOVIL,BTS,2024-09-05 22:40:04,2024-09-06 04:29:38,5.83,CENTRAL,WG2780_SAN_JOSE_MOGOLLON,tmipuser,2024-09-05 22:49:04,FRONT OFFICE,WO - CLAROFIBRAOPTICA,mynor.adqui,"RADIOBASE_HUAWEI .""SAN_JOSE_MOGOLLON_ID_WG2780""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,05/09/2024 22:25:09,2024-09-06 03:24:47,"ManagedObject: RADIOBASE_HUAWEI .""SAN_JOSE_MOGOLLON_ID_WG2780""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV1R,  ---SITIO FUERA POR TRANSMISION WG2780 CRITICIDAD CRITICO_VIP",Critica,0,2,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-06,FALLAS NO.: FALLA 5706689 TAREA DE FO F-5706689-002 TIPO DE FALLA: ULTIMA MILLA TRAMO DE FIBRA:  NVA. CONCEPCION ESCUINTLA/CELDA CLARO SAN JOSE MOGOLLON LATITUD DE CORTE DE F. O: 14.1923667 LONGITUD D,0,1.0,ULTIMA MILLA,SI,5.CAUSAS NATURALES / DAÑO / ACCIDENTE / ROBO DE INFRAESTRUC,5.1 CAMBIO E INSTALACION DE POSTE DE MADERA C/HERRAJES
F5706933,MOVIL,BSC,2024-09-06 04:06:54,2024-09-06 14:34:07,10.45,CENTRAL,LG6404_VILLAS_CLUB_COSTA_PARAISO_XT,tmipuser,2024-09-06 04:27:28,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,mynor.adqui,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,RENDIMIENTO,BSC FALLA DE HARDWARE,06/09/2024 03:54:26,2024-09-06 14:34:00,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG6404 - LG6404_VILLAS_CLUB_COSTA_PARAISO_XT Enodeb IP: 10.111.145.194
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=1, SlotNo=5, ProcType=SGP, ProcNo=9, MCC=704, MNC=01, Eno",Critica,0,3,GT - F.O MOVIL,gustavo.quezada,MANTENIMIENTO CORRECTIVO,INTERVENCION A LA RED,closed,2024-09-06,"SE ENCONTRO DAÑO POR ROEDORES, EN ODF  EN ESCUINTLA 6 SE COMIERON LA FO  FALLAS NO.:   F5706933 TAREA DE FO F5706933-003 TIPO DE FALLA: ACCESOS TRAMO DE FIBRA: ESCUINTLA VI - VILLAS COSTA PARAÍSO LATI",0,0.0,ACCESO,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO
F5707406,MOVIL,BTS,2024-09-06 10:57:38,2024-09-06 17:11:04,6.22,METROPOLITANA,EMBOTELLADORA LA MARIPOSA CELDA,deboral.arroyo,2024-09-06 17:10:27,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,diego.quiroa,RESYNC GUATEMALA SITIO 4G-LTE FUERA DE SERVICIO ENODEB NAME: LG1671 - LG1671_EMBOTELLADORA_LA_MARIPO,RENDIMIENTO,BTS  CON FALLA,06/09/2024 10:57:37,2024-09-06 17:10:58,"RESYNC GUATEMALA SITIO 4G-LTE FUERA DE SERVICIO ENODEB NAME: LG1671 - LG1671_EMBOTELLADORA_LA_MARIPOSA ENODEB IP: 10.111.100.83
NETYPE: MME| NELOCATION: CENTRO| VENDOR: HUAWEI| NENAME: MMEGT01| ALARMNAME: S1AP LINK DOWN| ALARMLOCATION: SUBRACKNO=0, SLOTNO=10, PROCTYPE=SGP, PROCNO=9, MCC=704, MNC=01,",Baja,0,3,GT - F.O MOVIL,gustavo.quezada,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-06,"JOSE LUIS HERNANDEZ INDICA QUE SE INSTALARON 100 METROS DE CABLE DE FO Y SE CONSTRUYERON 2 EMPALMES Y 24 FUSIONES EN TOTAL, EL PERSONAL DE FO ESTUVO CERCA DE UNA HORA ESPERANDO EL INGRESO AL SITIO YA",0,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5707804,TRANSMISION,DWDM,2024-09-06 14:09:39,2024-09-07 12:36:26,22.45,ORIENTE,COBAN UR,tmipuser,2024-09-06 14:25:24,FRONT OFFICE,WO - UFINET,jonatan.escobar,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 0-Salama / Sacapulas-6-11AST2-2(RM2/TM2 Dir Sacapulas)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: VCOBGTCO,CAIDA TOTAL,DWDM SIN PROTECCION,06/09/2024 13:57:31,2024-09-07 12:36:23,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Coban | Puerto: 0-Salama / Sacapulas-6-11AST2-2(RM2/TM2 Dir Sacapulas)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.50 Causa Probable: OSC_LOS is declared if the input power is lower than the,Critica,0,2,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-07,UFINET ATIENDE CON  06/09/2024 06:06 PM ESTIMADO CLIENTE VALIDAR ESTADO DE SU SERVICIO. CAUSA EVENTO POR CORTOCIRCUITO. SOLUCIÓN SE RECUPERO RESERVA Y SE INSTO CAJA DE EMPALME TIEMPOS DETENIDO DESDE L,0,1.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5708108,TRANSMISION,DWDM,2024-09-06 17:08:40,2024-09-08 00:18:36,31.17,OCCIDENTE,TECUN UMAN UR,renso.perez,2024-09-07 23:12:43,FRONT OFFICE,DESCONOCIDO,mynor.adqui,GT_ATENUACIÓN EN HILO SENTIDO GT_TECUN UMAN (TX) HACIA GT_RETALHULEU (RX),DEGRADACION DE  SERVICIO,FIBRA ATENUADA,06/09/2024 17:08:37,2024-09-07 23:33:33,GT_ATENUACIÓN EN HILO SENTIDO GT_TECUN UMAN (TX) HACIA GT_RETALHULEU (RX),Alta,0,Falla sin Afectación,FRONT OFFICE,anthony.orellana,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-08,"FAVOR TOMAR NOTA DE COMENTARIO ANTERIOR PARA CIERRE, // ENTERADO SUPERVISOR CARLOS FUENTES,  FIBRA CARLOS FUENTES, INDICA QUE SE REALIZA CAMBIO DE HILO, QUEDANDO OPERTIVO EL ENCLACE DENTRO DE RANGO DA",0,0.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.2 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5710185,DATOS,SWITCH,2024-09-08 06:08:39,2024-09-08 13:04:16,6.93,METROPOLITANA,VILLA CANALES UR,tmipuser,2024-09-08 06:21:18,FRONT OFFICE,DESCONOCIDO,mynor.adqui,Guatemala || GVCAGTVCN1D1A01A1311M1 || =InterfaceDown || GigabitEthernet0/3/8 || down ||  ||  || VILLA CANALES UR || 10.31.204.94,CAIDA PARCIAL,PUERTO FUERA DE SERVICIO,08/09/2024 06:02:40,2024-09-08 10:06:12,"Guatemala || GVCAGTVCN1D1A01A1311M1 || =InterfaceDown || GigabitEthernet0/3/8 || down ||  ||  || VILLA CANALES UR || 10.31.204.94

Interface Down, omkState down
           ::::RAW DATA::::
            omkId = 66dd92beb42359200666ff8f
            omkTime = 1725796960
            omkDate =",Critica,0,2,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-08,"GERSON PEREZ INDICA QUE SE TENIA DAÑO EN EL TRAMO, SE REPARARON 6 FIBRAS DE LA MUFA LA CUAL ESTABA DAÑADA, VALIDA ANDY GARCIA DE FRONT OFICCE TRAMO DE VILLA CANALES HACIA CELDA RUSTRIAN",0,1.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5710580,MOVIL,BTS,2024-09-08 11:06:34,2024-09-09 07:40:09,20.56,ORIENTE,WG3569_LAS_VINAS,tmipuser,2024-09-08 11:10:14,WO - CCR GT,DESCONOCIDO,jonatan.escobar,"RADIOBASE_HUAWEI .""LAS_VINAS_ID_WG3569""",CAIDA TOTAL,BTS FALLA DE ENERGIA,07/09/2024 18:34:05,2024-09-09 07:39:59,"ManagedObject: RADIOBASE_HUAWEI .""LAS_VINAS_ID_WG3569""
AddText: Guatemala --- SITIO FUERA POR AC !!! PreviaSac1  ---",Critica,0,2,WO - CCR GT,juan.donis,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2024-09-09,"INFORMA JOSE SASO QUE SE CORRIO RESERVA DE 50MTS, SE ENCONTRO CABLE CON MACHETAZO, SE REUTILIZO UNA MUFA, SE REALIZARON 12 FUSIONES. TRABAJARON EN SITIO VICTOR MONROY Y JOSE SASO. INDICA QUE SE CONFIR",0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5711220,MOVIL,BSC,2024-09-08 22:27:09,2024-09-09 07:39:37,9.21,METROPOLITANA,LG1498_FAMILIAS_DE_ESPERANZA_CHINAUTLA,tmipuser,2024-09-08 22:36:15,FRONT OFFICE,DESCONOCIDO,thomas.peliz,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,08/09/2024 22:22:39,2024-09-09 06:46:35,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG1498 - FAMILIAS_DE_ESPERANZA_CHINAUTLA Enodeb IP: 10.111.40.183
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=1, SlotNo=8, ProcType=SGP, ProcNo=9, MCC=704, MNC=01, EnodeBTy",Critica,0,2,FRONT OFFICE,sergior.portillo,RESTABLECIMIENTO DE TRANSMISION,TRANSMISION,closed,2024-09-09,"LEVI QUIÑONEZ SE ENCUENTRAN FIBRA CRISTALIZADAS EN MUFA, SE REALIZAN 4 FUSIONES DEJANDO TODO OK. CONFIRMA ALESANDRO AJCHE DE BO IP. SE PROCEDE A CIERRE.  TRABAJO CON ROLANDO MARTINEZ, AXEL SANTOS Y PE",0,5.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5711531,MOVIL,BTS,2024-09-09 06:49:38,2024-09-09 20:25:34,13.6,METROPOLITANA,WG1807_LABOR_VIEJA_LO_DE_REYES_XT,tmipuser,2024-09-09 15:23:28,FRONT OFFICE,WO - CLAROFIBRAOPTICA,roger.funes,"RADIOBASE_HUAWEI .""WG1807_LABOR_VIEJA_LO_DE_REYES_XT_ID_WG1807""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,09/09/2024 06:30:52,2024-09-09 18:11:50,"ManagedObject: RADIOBASE_HUAWEI .""WG1807_LABOR_VIEJA_LO_DE_REYES_XT_ID_WG1807""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTVLL3R,  ---SITIO FUERA POR TRANSMISION WG1807 CRITICIDAD SIN_DATO",Critica,0,2,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-09,"JAVIER CARDONA INDICA QUE SE REALIZA UNA FUSION EN UNA MUFA EL DAÑO PROBOCADO POR HORMIGAS VALIDA LINI MAZARIEGOS DE BO CONMUTACION BAKCBONE , LATITUD 14.760733 LONGITUD -90.44247 CODIGO DE CIERE 2 2.",0,1.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5712021,MOVIL,BTS,2024-09-09 11:44:15,2024-09-09 14:28:35,2.74,METROPOLITANA,WG3879_EL_MEZQUITAL_DET_XT,tmipuser,2024-09-09 14:28:13,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,diego.quiroa,"RADIOBASE_HUAWEI .""EL_MEZQUITAL_DET_XT_ID_WG3879""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,09/09/2024 11:30:13,2024-09-09 14:28:33,"ManagedObject: RADIOBASE_HUAWEI .""EL_MEZQUITAL_DET_XT_ID_WG3879""
AddText: Guatemala ---NodeB 3G FUERA, SECTORES FUERA DE SERVICIO EN: WG3879",Critica,0,2,GT - F.O MOVIL,gustavo.quezada,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2024-09-09,"GILMAR HERNANDEZ INDICA QUE SE REALIZO UNA FUSION DE 2 HILOS Y TRASLADO DE ODF TRABAJO BALTER RAMOS Y CRECENCIO CANAHUI,  VALIDA  JOSE PORTILLO DE BO IP TIPO DE TRABAJO: BACKBONE CODIGO DE CIERRE: 2 -",0,1.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
