recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
2519,F5761300,F5761300-001,DATOS,ROUTER,TELGUA,11/10/2024 10:04:06,11/10/2024 18:24:25,8.34,Guatemala,OCCIDENTE,USPANTAN UR,tmipuser,11/10/2024 10:10:14,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,cristian.gonzalezr,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: KUSPGTUSN1T1A02A2311M1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,11/10/2024 09:48:52,11/10/2024 18:04:43,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: KUSPGTUSN1T1A02A2311M1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN950D - Direccion IP: 10.87.5.214
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",1,1,2,Closed,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,11-OCT-24,UFINET INFORMA . LE COMPARTIMOS LA CAUSA DE LA INCIDENCIA. CAUSA: AVERÍA EN FIBRA ÓPTICA / INCLEMENCIAS CLIMÁTICAS / VENDAVAL.  VALIDA SERGIO PIXTUN DE BO IP,0,6,NO BRINDA UFINET,NO BRINDA UFINET,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,USPANTAN-CUNEN_UFINET,
2520,F5761466,F5761466-002,MOVIL,BTS,TELGUA,11/10/2024 11:10:47,11/10/2024 17:33:57,6.39,Guatemala,ORIENTE,WG5694_SAN_MATEO_II_ESQUIPULAS_SC,tmipuser,11/10/2024 12:35:56,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,diego.quiroa,"RADIOBASE_HUAWEI .""SAN_MATEO_II_ESQUIPULAS_SC_ID_WG5694""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,11/10/2024 11:00:16,11/10/2024 17:12:43,"ManagedObject: RADIOBASE_HUAWEI .""SAN_MATEO_II_ESQUIPULAS_SC_ID_WG5694""
AddText: Guatemala ---NodeB 3G FUERA, SECTORES FUERA DE SERVICIO EN: WG5694",1,0,2,Closed,FRONT OFFICE,josea.corado,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,f,,,,11-OCT-24,SE COMUNICA FRANCISCO TORREZ INDICA QUE SE ENCONTRO CABLE DAÑADO A 89 METROS DE SITIO  SAN MATEO 2  HACIA ESQUIPULAS  VALIDA      LUIS RAMIREZ DE FRONT OFFICE TODO OKAY,0,1,14.567387,-89.347397,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,ESQUIPULAS I-ESQUIPULAS II,
2521,F5761532,F5761532-001,CLARO TV,RED HFC,TELGUA,11/10/2024 11:51:22,11/10/2024 20:11:44,8.34,Guatemala,METROPOLITANA,LOURDES,gerardo.garcia,11/10/2024 20:11:02,GT - F.O VOC,WO - CCR GT,WO - CLAROFIBRAOPTICA,bryan.sutuj,FALLA-LOU26 Y LOU29 NODO SIN SEÑAL,CAIDA TOTAL,INTERNET_TV_VOZ,11/10/2024 11:51:20,11/10/2024 20:11:27,FALLA-LOU26 Y LOU29 NODO SIN SEÑAL,4,0,2,Closed,GT - F.O VOC,alfredoi.contreras,ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,11-OCT-24,"JOSE ESCOBAR INDICA QUE SE REPARAN HILOS DAÑOS EN MUFA, SE REHICIERON 48 FUSIONES, TRABAJO EL GRUPO DE ROLANDO MARTINEZ Y HECTOR QUEZADA.  VALIDA TODO OK ALFREDO CONTRERAS DEL VOC.",20,0,14.638679,-90.488617,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,TRAMO NO DOCUMENTADO,LOURDES - LOU26
2522,F5762896,F5762896-001,TRANSMISION,DWDM,TELGUA,12/10/2024 15:51:28,12/10/2024 20:21:11,4.5,Guatemala,ORIENTE,CHISEC,tmipuser,12/10/2024 16:07:02,FRONT OFFICE,WO - CCR GT,WO - UFINET,yensis.calgua,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Chisec | Puerto: 0-El Pato - Coban-4-11AST2-1(RM1/TM1 Dir Coban)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.146 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: VCHIGTCH,RENDIMIENTO,DWDM SIN PROTECCION,12/10/2024 15:46:34,12/10/2024 20:00:50,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Chisec | Puerto: 0-El Pato - Coban-4-11AST2-1(RM1/TM1 Dir Coban)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.146 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_L,1,0,3,Closed,FRONT OFFICE,anthony.orellana,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,12-OCT-24,"12/10/2024 07:37 PM ESTIMADO CLIENTE, SE FINALIZA LABORES DESDE LAS 19:22 HRS, FAVOR DE VALIDAR SU SERVICIO: CAUSA DEL PROBLEMA: AVERÍA EN FIBRA ÓPTICA/ INCLEMENCIAS CLIMÁTICAS/ VENDAVAL SOLUCIÓN PROP",0,0,NO BRINDA UFINET,NO BRINDA UFINET,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,CHISEC-COBAN_UFINET,
2523,F5762938,F5762938-004,DATOS,SWITCH,TELGUA,12/10/2024 17:18:43,13/10/2024 02:02:08,8.72,Guatemala,CENTRAL,NUEVA CONCEPCION UR,palencia.melvin,12/10/2024 20:52:32,FRONT OFFICE,WO - CCR GT,,rodriguez.brayan,ALARMADO ENLACE IP GT ENTRE ATN980C - NUEVA CONCEPCIÓN - 10.103.85.147 <-> ATN980C - LA GOMERA - 10,CAIDA TOTAL,FUERA DE SERVICIO,12/10/2024 17:18:42,13/10/2024 01:28:51,ALARMADO ENLACE IP GT ENTRE ATN980C - NUEVA CONCEPCIÓN - 10.103.85.147 <-> ATN980C - LA GOMERA - 10.103.85.146,3,0,2,Closed,FRONT OFFICE,anthony.orellana,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,13-OCT-24,FALLAS NO.:  F5762938 TAREA DE FO F5762938-003 TIPO DE FALLA: ACCESO TRAMO DE FIBRA: NUEVA CONCEPCIÓN-LA GOMERA LATITUD DE CORTE DE F. O: 14.182139 LONGITUD DE CORTE DE F.O: -91.302378 REPARACIÓN PRIN,0,7,14.182139,-91.302378,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,NUEVA CONCEPCION - LA GOMERA
2524,F5763037,F5763037-002,DATOS,SWITCH,TELGUA,12/10/2024 19:54:48,13/10/2024 12:51:28,16.94,Guatemala,METROPOLITANA,TORRE ZONA 08,anthony.orellana,12/10/2024 20:36:38,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,kevino.garcia,AFECTACIÓN;  INTERFAZ CAÍDA ENTRE ZONA PRADERA T3S0 NE40E GI0/1/0 --->  CARRIER CLASS ATN910#2,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,12/10/2024 19:54:47,13/10/2024 12:39:11,"AFECTACIÓN;  INTERFAZ CAÍDA ENTRE ZONA PRADERA T3S0 NE40E GI0/1/0 --->  CARRIER CLASS ATN910#2
NOMBRE DEL EQUIPO:  CARRIER CLASS ATN910#2
IP DE EQUIPO: 10.184.12.68
EQUIPO DE ACCESO: 10.184.12.60
PAIS / REGION: GUATEMALA XT
DIAGNOSTICO:
EQUIPAMIENTO CARRIER CLASS - TO ZONA PRADERA T3S0 NE40E SE ENCU",3,0,2,Closed,GT - F.O MOVIL,diego.taguite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,13-OCT-24,SE COMUNICA GERSON OSORIO E INFORMA QUE SE INTERVIONO MUFA Y SE REPARO DAÑO EN UN TUBO.,1,0,14.6036,-90.51389,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,TRAMO NO DOCUMENTADO,REFORMA INN.ZONA PRADERA XT
2525,F5763090,F5763090-003,MOVIL,BTS,TELGUA,12/10/2024 21:25:49,13/10/2024 06:39:05,9.22,Guatemala,METROPOLITANA,WG2761_RUSTRIAN_VILLA_CANALES,tmipuser,12/10/2024 21:36:27,GT - F.O MOVIL,WO - CCR GT,,kevino.garcia,"RADIOBASE_HUAWEI .""RUSTRIAN_VILLA_CANALES_ID_WG2761""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,12/10/2024 21:15:34,13/10/2024 06:39:04,"ManagedObject: RADIOBASE_HUAWEI .""RUSTRIAN_VILLA_CANALES_ID_WG2761""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV3R,  ---SITIO FUERA POR TRANSMISION WG2761 CRITICIDAD BAJO",1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,13-OCT-24,"INFORMA ALEX BOBADILLA QUE SE REALIZA REPARACION DE CORTE, SE REALIZA UN EMPALME, SE UTLIZA UNA MUFA NOVUX, TRABAJO MIGUEL LIMA, CARLOS CASTELLANOS Y ALEX BOBADILLA",0,1,14.5049310,-90.5212710,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,TRAMO NO DOCUMENTADO,RUSTRIAN - VILLA CANALES UR
2526,F5763798,F5763798-003,MOVIL,BSC,TELGUA,13/10/2024 15:05:29,13/10/2024 22:15:42,7.17,Guatemala,CENTRAL,WG4890_CHIPILAPA_TC,tmipuser,13/10/2024 15:11:05,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,jonatan.escobar,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,13/10/2024 15:00:16,13/10/2024 22:15:40,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG4890 - CHIPILAPA_TC Enodeb IP: 10.111.148.85
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=2, SlotNo=0, ProcType=SGP, ProcNo=7, MCC=704, MNC=01, EnodeBType=MACRO, EnodeBCod",1,0,2,Closed,GT - F.O MOVIL,iboy.victor,RESTABLECIMIENTO DE TRANSMISION,TRANSMISION,closed,f,,,,13-OCT-24,"SE ENCONTRO DAÑO PROVOCADO POR DESCARGA ELECTRICA CABLE OPTICO, SE CORRIO UNA RESERVA A 2 POSTES DE DISTANCIA Y SE REALIZO UN EMPALME DE 12 FUSIONES, SE UTILIZO UNA MUFA CORNING 3M S4, 12 TERMOS DE 60",0,1,14.099764,-91.060223,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",CERRO COLORADO -LAS PLAYAS POSTE,
2527,F5764068,,CLARO TV,RED HFC,TELGUA,13/10/2024 22:59:34,14/10/2024 13:46:47,14.79,Guatemala,METROPOLITANA,VILLA NUEVA UR,tmipuser,14/10/2024 02:11:28,GT - F.O VOC,WO - CCR GT,,thomas.peliz,GT - alarma_pathtrak:  Sitio: VNU0O Hacienda de las Flores Zona 5 Villa Nueva || Alarma: Infraccion Corte de linea || LinkRemoto: http://WIN-M8AK6OIUD46/pathtrak/direct/ea?nodeid=3951&type=RPMPort || IDALM: 271367 || Fecha: 2024-10-14T04:53:17Z || Sev1: CRITICAL Sev3: CRITICAL || 1 || 3951 || EmisorIP:   OID: RPM 4-VILLA NUEVA II | HCU: VILLA NUEVA II |,RENDIMIENTO,INTERNET_TV_VOZ,13/10/2024 22:53:25,14/10/2024 13:46:46,GT - alarma_pathtrak:  Sitio: VNU0O Hacienda de las Flores Zona 5 Villa Nueva || Alarma: Infraccion Corte de linea || LinkRemoto: http://WIN-M8AK6OIUD46/pathtrak/direct/ea?nodeid=3951&type=RPMPort || IDALM: 271367 || Fecha: 2024-10-14T04:53:17Z || Sev1: CRITICAL Sev3: CRITICAL || 1 || 3951 || Emisor,1,0,3,Closed,GT - F.O VOC,ronal.marcos,ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,14-OCT-24,"GILMAR HERNANDEZ INDICA QUE SE INSTALA TRAMO DE 250 METROS DE CABLE OPTICO 96 HILOS SE EJECUTAN 2 EMPALMES CONJUNTO CON 2 CIERRES ,   VALIDA RONALD MARCOS DE VOC DAÑO POR SABOTAJE  SE VERIFICA NO  SE",0,0,14.541041,-90.584478,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,CT MONTE MARIA AGUILAR BATRES HACIA NODO HFC  VNU21
2528,F5764208,F5764208-004,TRANSMISION,RADIOS SDH,TELGUA,14/10/2024 01:31:02,14/10/2024 06:03:36,4.54,Guatemala,CENTRAL,JUTIAPA CELDA,alejandro.rodriguez,14/10/2024 01:47:16,FRONT OFFICE,WO - CCR GT,,hugok.anderson,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL EN GUATEMALA ENTRE CHIQUIMULA - JUTIAPA,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,14/10/2024 01:31:01,14/10/2024 05:45:01,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM REGIONAL EN GUATEMALA ENTRE CHIQUIMULA - JUTIAPA,3,0,3,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,14-OCT-24,"PERSONAL DE FIBRA INDICA VIA WHATSAPP  SE ENCONTRÓ DAÑO PROVOCADO POR ENTRADA DE CAMIONES A PREDIO, SE JALO RESERVA DE 1 POSTE Y SE REALIZÓ 1 EMPALME DE 24 FUSIÓNES, SE UTILIZO UNA MUFA EXISTENTE, 1 M",0,0,14.3455750,-89.8481106,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",CHIQUIMULA-JUTIAPA,
2529,F5764225,F5764225-001,TRANSMISION,RADIOS SDH,TELGUA,14/10/2024 01:46:58,14/10/2024 12:54:29,11.13,Guatemala,METROPOLITANA,VILLA NUEVA UR,alejandro.rodriguez,14/10/2024 03:22:39,GT - F.O MOVIL,WO - CCR GT,,hugok.anderson,GT | ALARMA: R_LOS | DESCRIPCION: LOSS OF SIGNAL | EQUIPO: VILLA NUEVA_A3 | PUERTO: 0-SUBRACK-14-Z5U,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,14/10/2024 01:46:47,14/10/2024 12:30:44,GT | ALARMA: R_LOS | DESCRIPCION: LOSS OF SIGNAL | EQUIPO: VILLA NUEVA_A3 | PUERTO: 0-SUBRACK-14-Z5UNQ2-1(IN1/OUT1-DIR NIMAJUYUA3)-OCH:1 TIPO DE EQUIPO: OPTIX OSN 1800 V - DIRECCION IP: 10.103.32.126 CAUSA PROBABLE: (1)THE FIBER JUMPER IS NOT CONNECTED AT THE OPTICAL INTERFACE OF THE BOARD DESCRIPCI,3,0,3,Closed,GT - F.O MOVIL,diego.taguite,VANDALISMO,FIBRA OPTICA,closed,f,,,,14-OCT-24,"INFORMA GILMAR HERNANDEZ QUE SE INSTALARON 3 TRAMOS DE FIBRA DE 96 HILOS, SE COLOCARON SUS RESPECTIVOS CIERRES, SE REALIZARON 6 EMPALMES DE 96 FUSIONES C/U, CAUSA DEL CAÑO FUE PROVOCADO POR SABOTAJE,",0,0,14.541041,-90.584478,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,GUARDA VIEJO - VILLA NUEVA
2530,F5764369,F5764369-003,MOVIL,BSC,TELGUA,14/10/2024 06:09:36,15/10/2024 12:43:54,30.57,Guatemala,ORIENTE,WG3569_LAS_VINAS,tmipuser,14/10/2024 15:59:56,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,RENDIMIENTO,BSC FALLA DE HARDWARE,14/10/2024 06:05:11,15/10/2024 11:46:19,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG3569 - LAS_VINAS Enodeb IP: 10.111.210.28
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=0, SlotNo=11, ProcType=SGP, ProcNo=11, MCC=704, MNC=01, EnodeBType=MACRO, EnodeBCode",1,0,3,Closed,FRONT OFFICE,deboral.arroyo,RESTABLECIMIENTO DE TRANSMISION,TRANSMISION,closed,f,,,,15-OCT-24,"KENNETH BROWN INDICA QUE SE ENCONTRARON 4 CORTE DE FIBRA OPTICA Y POR SER ZONA ROJA NO SE PUEDE ATENDER DESPUES DE LAS 4 DE LA TARDE, SE BAJARON DOS ATENUACIONES, TRABAJO EN SITIO VICTOR MONROY, RAUL",0,0,15.24.70,-89.04.93,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,AMATES UR HACIA LAS VIÑAS
2531,F5764400,F5764400-003,TRANSMISION,DWDM,TELGUA,14/10/2024 06:50:51,14/10/2024 14:34:01,7.72,Guatemala,CENTRAL,ESCUINTLA UR,tmipuser,14/10/2024 08:35:37,GT - F.O MOVIL,WO - CCR GT,,yensis.calgua,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Escuintla | Puerto: 1-Taxisco/Guarda Viejo-15-11AST2-2(RM2/TM2-Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.172 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: EESCGTES,CAIDA TOTAL,DWDM SIN PROTECCION,14/10/2024 06:36:40,14/10/2024 14:10:49,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Escuintla | Puerto: 1-Taxisco/Guarda Viejo-15-11AST2-2(RM2/TM2-Dir Guarda Viejo)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.172 Causa Probable: OSC_LOS is declared if the input power is lowe,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,FALLA DE HARDWARE,FIBRA OPTICA,closed,f,,,,14-OCT-24,"SE LE LLAMA A GILMAR HERNANDEZ QUIEN INDICA QUE SE SUSTITUYERON 150 MTS DE CABLE Y SE RECONSTRUYERON LAS MUFAS, VALIDA KEVIN SAENZ DE GESTION SERVICIO OPERATIVO GUARDA VIEJO HACIA VILLA NUEVA  *NOC RE",0,1,14.541041,-90.584478,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,GUARDA VIEJO HACIA VILLA NUEVA
2532,F5764411,F5764411-002,DATOS,ROUTER,TELGUA,14/10/2024 06:54:48,14/10/2024 19:41:15,12.77,Guatemala,OCCIDENTE,RETALHULEU UR,tmipuser,14/10/2024 10:51:16,FRONT OFFICE,WO - CCR GT,WO - UFINET,marlon.martinez,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RTLHGTRUN1D2C03B03EIM2 | Puerto: 50|100GE3/0/2 Interfaz Generica,RENDIMIENTO,DESCONFIGURADO,14/10/2024 06:44:54,14/10/2024 19:32:58,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: RTLHGTRUN1D2C03B03EIM2 | Puerto: 50|100GE3/0/2 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.56
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico: R",1,0,3,Closed,FRONT OFFICE,joser.marroquin,FALLA DUPLICADA,ADMINISTRATIVO,closed,f,,,,14-OCT-24,SE COMUNICA CARLOS FUENTES  INDICANDO QUE UFINET ATIENDE CORTE DE FIBRA TODO QUEDA OPERATIVO VALIDA BENNY MAZARIEGOS DE BO IP SE PROCEDE A CIERRE DE LA FALLA RETAULEU HACIA SAN FELIPE RETAULEU,0,0,NO INDICADO,NO INDICADO,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,TRAMO NO DOCUMENTADO,RETAULEU HACIA SAN FELIPE RETAULEU
2533,F5764507,F5764507-003,MOVIL,BTS,TELGUA,14/10/2024 08:35:31,14/10/2024 15:50:06,7.24,Guatemala,ORIENTE,WG1806_LAS_CABEZAS,tmipuser,14/10/2024 08:51:43,FRONT OFFICE,WO - CCR GT,,yensis.calgua,"RADIOBASE_HUAWEI .""WG1806_LAS_CABEZAS_ID_WG1806""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,14/10/2024 08:25:08,14/10/2024 15:49:11,"ManagedObject: RADIOBASE_HUAWEI .""WG1806_LAS_CABEZAS_ID_WG1806""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV4R,  ---SITIO FUERA POR TRANSMISION WG1806 CRITICIDAD BAJO",1,0,2,Closed,FRONT OFFICE,josea.corado,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,14-OCT-24,LEONARDO AQUINO INDICA QUE SE TIRAN 200 METROS DE CABLES Y SE REACEN LAS 2 MUFAS EXISTENTES VALIDA WILLIAM LAI Y BO MOVIL SE TRABAJA EN CONJUNTO CON JESUS MARROQUIN DE PLANTA INTERNA LATITUD 14.747816,0,1,14.747816,-90.086957,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,LLANO SANSARE-LAS CABEZAS,
2534,F5764824,F5764824-003,DATOS,ROUTER,TELGUA,14/10/2024 11:47:46,14/10/2024 19:49:02,8.02,Guatemala,OCCIDENTE,PATULUL UR,tmipuser,14/10/2024 12:04:44,FRONT OFFICE,WO - CCR GT,,marlon.martinez,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: MPATGTPAN1D1B04B351BM4 | Puerto: GigabitEthernet0/3/1 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,14/10/2024 11:30:49,14/10/2024 19:33:52,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: MPATGTPAN1D1B04B351BM4 | Puerto: GigabitEthernet0/3/1 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.178.64.7
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",1,0,2,Closed,FRONT OFFICE,joser.marroquin,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,14-OCT-24,FALLAS NO.: 5764824  TAREA DE FO  5764824-002  TIPO DE FALLA: ULTIMA MILLA  TRAMO DE FIBRA: PATULUL  CELDA FINCA CHIPACAY Y POCHUTA  LATITUD DE CORTE DE F. O: 14.519927 LONGITUD DE CORTE DE F.O:.,1,0,14.519927,-91.111862,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,PATULUL  CELDA FINCA CHIPACAY Y POCHUTA
